,ES1 Index,NQ1 Index,Z 1 Index,VG1 Index,XU1 Index,NK1 Index,CL1 Comdty,CO1 Comdty,NG1 Comdty,XB1 Comdty,HO1 Comdty,HG1 Comdty,LA1 Comdty,LX1 Comdty,C 1 Comdty,S 1 Comdty,BO1 Comdty,LC1 Comdty,W 1 Comdty,GC1 Comdty,PL1 Comdty,FV1 Comdty,TY1 Comdty,RX1 Comdty,JB1 Comdty,PnL,Pct_PnL,CumPnL
7/9/2014,-98362.5,-77710,311085.2081,-610643.6006,-486550,-150531.2869,204580,108280,-83400,0,0,0,-143643.75,-341325,0,0,0,0,0,-397290,75295,0,0,0,0,11574.41,0.000115744,0.794161789
7/10/2014,97887.5,77475,889283.2127,-185171.5776,-374490,150483.5208,205860,217340,-41200,0,0,0,-94975,113087.5,0,0,0,0,0,133920,-75800,0,0,0,0,-8454.44,-8.45E-05,0.794094647
7/11/2014,-98125,-77950,-309838.7474,-208399.4709,-382220,-149753.2083,201660,213320,-41460,0,0,0,-384000,-114737.5,0,0,0,0,0,-133740,75615,0,0,0,0,-10740.83,-0.000107408,0.794009354
7/14/2014,-98550,-78385,313790.6813,584844.7023,427200,150876.5019,100910,213960,41470,0,0,0,384350,345112.5,0,0,0,0,0,392010,298460,0,0,0,0,-7457.35,-7.46E-05,0.793950142
7/15/2014,98400,78250,350250.8312,186261.7925,-420840,151455.5468,199920,212040,40970,0,0,0,-146625,-114600,0,0,0,0,0,129710,-74215,0,0,0,0,7589.69,7.59E-05,0.794010401
7/16/2014,-98737.5,-78450,-353839.6452,-615349.353,-140280,-151273.7287,101200,-105850,-41190,0,0,0,-393800,-344512.5,0,0,0,0,0,-389940,-74250,0,0,0,0,5494.66,5.49E-05,0.794054029
7/17/2014,-97675,-77520,-351900.4737,-606461.6295,-412610,-151907.4916,206380,107890,39540,0,0,0,-397600,-344925,0,0,0,0,0,-395070,75150,0,0,0,0,-1230.51,-1.23E-05,0.794044258
7/18/2014,-98575,-78605,352694.8736,-607897.0719,-415400,-150088.8099,206260,214480,-79020,0,0,0,-148368.75,-114600,0,0,0,0,0,-130940,74460,0,0,0,0,56703.08,0.000567031,0.794494505
7/21/2014,98312.5,-78515,352442.0239,209028.394,153755,127841.6347,209180,215360,38490,0,0,0,403300,350175,0,0,0,0,0,131390,298540,0,0,0,0,82116.27,0.000821163,0.795146915
7/22/2014,98750,79010,355886.317,213270.4589,-149930,151094.0272,208840,214660,150880,0,0,0,-152812.5,118087.5,0,0,0,0,0,-130630,297520,0,0,0,0,430.4,4.30E-06,0.795150337
7/23/2014,99037.5,79510,1029687.867,-213435.8289,-438720,151064.2491,206240,108030,37620,0,0,0,-150656.25,-118175,0,0,0,0,0,-391410,74250,0,0,0,0,-10722,-0.00010722,0.795065081
7/24/2014,-396150,-317740,-996408.8073,-621806.2983,-428525,-300530.3477,204140,214140,153880,0,0,0,-403850,-358350,0,0,0,0,0,-129080,294540,0,0,0,0,13069.3,0.000130693,0.79516899
7/25/2014,-394300,-316440,-992857.1429,-614281.4594,-434625,-303417.1249,102090,108390,-75620,0,0,0,-398150,-358125,0,0,0,0,0,-390990,295520,0,0,0,0,-17535.91,-0.000175359,0.79502955
7/28/2014,-197300,-316800,357313.1955,212343.75,167900,152267.8186,203340,215140,149880,0,0,0,351706.25,120462.5,0,0,0,0,0,-390990,297880,0,0,0,0,-1020.75,-1.02E-05,0.795021435
7/29/2014,98150,79045,359224.5042,214042.8071,-505080,153153.1532,201940,215440,-38080,0,0,0,-345625,-354825,0,0,0,0,0,-389490,74160,0,0,0,0,-12269.89,-0.000122699,0.794923887
7/30/2014,98250,79370,1034435.05,213092.4834,-494020,152057.5932,200540,213020,-37860,0,0,0,-151500,-119250,0,0,0,0,0,129490,-74095,0,0,0,0,-28604.28,-0.000286043,0.794696504
7/31/2014,-481187.5,-310780,-1028929.291,-628924.5706,-490710,-304474.7082,196340,212040,38410,0,0,0,-347462.5,-355275,0,0,0,0,0,-128130,293040,0,0,0,0,28197.31,0.000281973,0.794920587
8/1/2014,-191850,-77465,-354494.382,-206047.5162,-471360,-151837.0529,195760,209680,-75960,0,0,0,-98450,-351300,0,0,0,0,0,-129360,73165,0,0,0,0,-18072.06,-0.000180721,0.794776929
8/4/2014,-193200,-77935,-354091.7986,-709983.609,-577885,-150726.3332,196580,210820,153360,0,0,0,404000,119575,0,0,0,0,0,386310,219990,0,0,0,0,1945.95,1.95E-05,0.794792395
8/5/2014,-191300,-77435,-353529.5511,-229739.8325,-565440,-149512.6706,194760,104610,38970,0,0,0,-150393.75,-298000,0,0,0,0,0,-256800,72795,0,0,0,0,9974.33,9.97E-05,0.79487167
8/6/2014,-191475,-77375,-352165.7865,-227826.3469,-559360,-148285.9941,193840,209180,39330,0,0,0,-151462.5,-294062.5,0,0,0,0,0,-261340,73260,0,0,0,0,22148.81,0.000221488,0.795047725
8/7/2014,-476312.5,-308540,-1091439.434,-676369.3505,-547960,-297551.4202,194680,210880,38760,0,0,0,-404300,-290281.25,0,0,0,0,0,131080,222225,0,0,0,0,9096.08,9.10E-05,0.795120043
8/11/2014,-386500,-312400,-904339.6676,-569667.5383,-457250,-296115.0798,98080,104680,39650,0,0,0,151743.75,-344437.5,0,0,0,0,0,130850,73580,0,0,0,0,1617.06,1.62E-05,0.7951329
8/12/2014,-96525,-78070,313752.0818,-181015.7828,-456320,-148151.77,194740,103020,39740,0,0,0,-101762.5,-348187.5,0,0,0,0,0,-130880,73610,0,0,0,0,7193.09,7.19E-05,0.795190095
8/13/2014,-97237.5,-78915,-318720.0384,-206008.68,-463365,-148603.7883,195180,208560,-38310,0,0,0,-402200,-340612.5,0,0,0,0,0,-131280,73495,0,0,0,0,-182.52,-1.83E-06,0.795188644
8/14/2014,-390700,-317440,-919324.5835,-595286.1953,-457065,-298487.0669,191160,204020,78120,0,0,0,-347768.75,-339750,0,0,0,0,0,131390,293840,0,0,0,0,-163.92,-1.64E-06,0.79518734
8/15/2014,-390500,-318800,-319750.7937,-609469.4426,-461475,-299335.678,194700,207060,75520,0,0,0,99712.5,-113212.5,0,0,0,0,0,130450,291440,0,0,0,0,-26568.08,-0.000265681,0.794976074
8/18/2014,-98375,-80265,-845310.2582,-575426.519,153930,-298917.8122,-96410,-101600,37920,0,0,0,353106.25,284156.25,0,0,0,0,0,259540,216930,0,0,0,0,-6332.39,-6.33E-05,0.794925733
8/19/2014,98862.5,242055,244376.2412,557297.2973,-153615,149922.2697,94480,101560,-38770,0,0,0,100975,114762.5,0,0,0,0,0,129510,71975,0,0,0,0,6357.03,6.36E-05,0.794976267
8/20/2014,-99162.5,-80790,-813618.5598,-581114.7145,-478170,-297224.3639,96070,204560,38230,0,0,0,102850,117687.5,0,0,0,0,0,258680,214380,0,0,0,0,-14362.95,-0.00014363,0.794862085
8/21/2014,-99475,-80950,-285762.9674,-188118.3646,-157630,-149735.195,-93960,102630,-38890,0,0,0,102012.5,117875,0,0,0,0,0,382110,70965,0,0,0,0,1245.44,1.25E-05,0.794871984
8/22/2014,-99387.5,-81095,-285900.9172,-187282.8878,-478170,-149591.1496,187300,102290,-192000,0,0,0,-358050,-293437.5,0,0,0,0,0,-127860,70925,0,0,0,0,-37570.72,-0.000375707,0.794573345
8/25/2014,-99750,-81270,-775689.1248,-599416.3129,-492660,-300240.2691,186700,205300,-39370,0,0,0,117037.5,110550,0,0,0,0,0,127730,212760,0,0,0,0,-15856.02,-0.00015856,0.794447358
8/26/2014,-99925,-81445,-247527.2068,-194303.9417,-499100,-149240.8226,187720,205000,39110,0,0,0,361331.25,117550,0,0,0,0,0,128380,212940,0,0,0,0,3537.24,3.54E-05,0.794475459
8/27/2014,99850,81455,699855.2124,193678.4659,-504810,149403.1575,187760,205440,39570,0,0,0,-103475,294187.5,0,0,0,0,0,128190,212985,0,0,0,0,780.88,7.81E-06,0.794481663
8/28/2014,-99837.5,-81395,-246153.3824,-191898.0428,-493850,-149151.5619,189100,204920,40440,0,0,0,-103412.5,-116900,0,0,0,0,0,-386850,213780,0,0,0,0,-3883.97,-3.88E-05,0.794450806
8/29/2014,-100075,-81640,-245866.9719,-192811.4529,-494385,-148141.0318,191920,206380,-40650,0,0,0,-364262.5,-294156.25,0,0,0,0,0,-128650,213705,0,0,0,0,71691.01,0.00071691,0.795020355
9/1/2014,-420437.5,-310415,-779997.5915,-580073.1261,-508715,-296693.8189,177860,205580,162000,0,0,0,363781.25,-117637.5,0,0,0,0,0,182670,277935,0,0,0,0,-680207.63,-0.006802076,0.789612566
9/2/2014,-399950,-327360,828293.8676,-193588.6698,-174600,-149110.2864,-92880,100340,155600,0,0,0,-104400,-296437.5,0,0,0,0,0,126430,211335,0,0,0,0,4255.15,4.26E-05,0.789646165
9/3/2014,399750,244305,751886.2767,195711.0266,-178320,299646.9129,191080,205540,-76940,0,0,0,-308775,-294875,0,0,0,0,0,-126940,-211875,0,0,0,0,-7725.79,-7.73E-05,0.789585159
9/4/2014,99887.5,81385,252697.3241,202533.9926,-521150,-148760.3306,188900,203660,-76380,0,0,0,-312562.5,-298718.75,0,0,0,0,0,-379680,70415,0,0,0,0,-6760.87,-6.76E-05,0.789531776
9/5/2014,100300,81730,251895.633,-202424.5232,-496650,149300.5995,186580,201640,-189650,0,0,0,-310125,-298031.25,0,0,0,0,0,-126630,-70550,0,0,0,0,-4916.67,-4.92E-05,0.789492958
9/8/2014,-100025,-81860,-763524.5902,-582714.2303,-165880,-296519.8529,92660,200400,193800,0,0,0,309937.5,297375,0,0,0,0,0,375960,209625,0,0,0,0,-9848.17,-9.85E-05,0.789415207
9/9/2014,99487.5,81320,254346.2064,175581.665,-172385,148305.0847,185500,198320,79680,0,0,0,-101775,-114575,0,0,0,0,0,124730,-69290,0,0,0,0,102.22,1.02E-06,0.789416014
9/10/2014,-99750,-81860,-253050.3979,-200975.4587,-500480,-147857.0092,183340,196080,39540,0,0,0,-101112.5,-286968.75,0,0,0,0,0,373230,69050,0,0,0,0,8794.62,8.79E-05,0.78948544
9/11/2014,-99850,-81820,-250870.5014,-200170.2128,-161040,-148538.8853,185660,98080,38230,0,0,0,-350656.25,-112650,0,0,0,0,0,-123790,68535,0,0,0,0,44.13,4.41E-07,0.789485788
9/12/2014,-99237.5,-81395,-251001.9671,-199583.4298,-486420,-147941.1217,184540,194220,-77140,0,0,0,-348687.5,-283625,0,0,0,0,0,-123040,68525,0,0,0,0,84096.9,0.000840969,0.790149721
9/15/2014,-99212.5,-80670,-754019.5897,-574466.7697,-167210,-336375.4889,92920,193300,39310,0,0,0,341643.75,280250,0,0,0,0,0,246820,204525,0,0,0,0,-258902.29,-0.002589023,0.788104006
9/16/2014,99975,81320,709316.8274,174027.7778,-171720,-296088.864,189760,99050,39950,0,0,0,-100150,-284187.5,0,0,0,0,0,-123570,68365,0,0,0,0,2404.48,2.40E-05,0.788122956
9/17/2014,100075,81450,250270.3367,176183.4435,173280,145796.8072,188840,98970,-40130,0,0,0,-296212.5,-282593.75,0,0,0,0,0,123490,-68110,0,0,0,0,5554.71,5.55E-05,0.788166734
9/18/2014,-100612.5,-82075,-249444.9866,-176963.5534,-173640,-147207.6548,186140,195400,-156400,0,0,0,-293662.5,-282343.75,0,0,0,0,0,122590,67475,0,0,0,0,-7191.7,-7.19E-05,0.788110051
9/19/2014,-101123,-82484,-253346.0216,-179777.0676,-167785,-148752.7513,184820,98390,-153480,0,0,0,-341687.5,-283531.25,0,0,0,0,0,121550,66865,0,0,0,0,16959.16,0.000169592,0.788243708
9/22/2014,-397250,-81055,-701103.2333,-530189.1198,169800,-296949.6509,-91520,96970,-38500,0,0,0,341600,-279125,0,0,0,0,0,121680,66510,0,0,0,0,-179925.8,-0.001799258,0.786825454
9/23/2014,-98612.5,-80740,-202907.6153,-149171.0127,171120,379661.4931,183120,193700,-152640,0,0,0,-291300,-280968.75,0,0,0,0,0,366300,66635,0,0,0,0,-160969.44,-0.001609694,0.785558905
9/24/2014,-99550,-81755,-204360.4651,-177136.1502,-168130,-147652.2377,185600,193900,-39110,0,0,0,-97525,-113712.5,0,0,0,0,0,365580,65970,0,0,0,0,8984.53,8.98E-05,0.785629484
9/25/2014,-98075,-80150,-202705.6012,-175123.5197,-166405,-149701.1494,185060,97000,39710,0,0,0,-288825,-282375,0,0,0,0,0,-122120,65710,0,0,0,0,223.31,2.23E-06,0.785631239
9/26/2014,-395200,-323660,-652406.1538,177041.9426,-499215,-148869.979,93540,97000,-39840,0,0,0,96037.5,-112962.5,0,0,0,0,0,-121410,65100,0,0,0,0,-847.4,-8.47E-06,0.785624581
9/29/2014,-98475,-80710,-733587.8333,-551170.674,-181125,-297899.5434,-94570,-97200,-41540,0,0,0,-96800,-285375,0,0,0,0,0,-121750,-196170,0,0,0,0,5602.4,5.60E-05,0.785668595
9/30/2014,98275,80895,203709.9858,178616.1032,-540750,147560.4195,182320,189340,-164840,0,0,0,-290025,-285218.75,0,0,0,0,0,-121050,-64925,0,0,0,0,2339.01,2.34E-05,0.785686972
10/1/2014,-388150,-318600,-686417.2742,-580693.9713,-361250,-295894.9398,181460,188320,80460,0,0,0,-378650,-226150,0,0,0,0,0,-364380,257540,0,0,0,0,-225264.98,-0.00225265,0.783917094
10/2/2014,387700,318240,756704.8622,563154.1558,460872,289798.9301,182020,-93420,78640,0,0,0,-279300,-224500,0,0,0,0,0,-364260,-190365,0,0,0,0,-146436.02,-0.00146436,0.782769157
10/3/2014,-98012.5,-80320,203421.3986,-175111.8568,-161280,-143586.0058,179480,92310,-80780,0,0,0,-283087.5,-225850,0,0,0,0,0,119220,-61300,0,0,0,0,-122228.53,-0.001222285,0.78181239
10/6/2014,-195600,-80140,-730396.6675,-542915.8435,174395,-293068.5788,90340,92790,-77960,0,0,0,-285337.5,-57575,0,0,0,0,0,-120670,-62420,0,0,0,0,11395.53,0.000113955,0.781901482
10/7/2014,385600,316500,683971.173,533285.9736,560196,146440.8035,177700,92110,79140,0,0,0,-288937.5,-231225,0,0,0,0,0,-363510,-189165,0,0,0,0,-250217.11,-0.002502171,0.77994503
10/8/2014,98087.5,80610,240033.3972,167496.4662,-182250,144522.5759,174620,91380,77100,0,0,0,-286387.5,-288968.75,0,0,0,0,0,-361590,-189915,0,0,0,0,-23001.26,-0.000230013,0.779765633
10/9/2014,-96250,-79405,-238555.5624,-167457.2532,-539830,-143731.454,171540,180100,-192250,0,0,0,-288075,-232800,0,0,0,0,0,-367380,63890,0,0,0,0,21268.44,0.000212684,0.779931477
10/10/2014,-378850,-308240,-668536.9495,-567120.6842,-375700,-284971.2056,171640,180420,231540,0,0,0,-332893.75,-230850,0,0,0,0,0,-122100,252220,0,0,0,0,128550.96,0.00128551,0.780934087
10/13/2014,-186550,-75970,-748542.12,-585594.4166,-414700,-343302.9909,171480,177780,78320,0,0,0,-95800,-58237.5,0,0,0,0,0,368790,63035,0,0,0,0,-259932.18,-0.002599322,0.778904188
10/14/2014,-187475,-76235,240430.0805,-189287.4072,-434015,-278374.5913,163680,170080,190800,0,0,0,-96800,-234350,0,0,0,0,0,123360,63615,0,0,0,0,1865.13,1.87E-05,0.778918715
10/15/2014,-184675,-75040,-231779.0262,-202040.8163,-143800,-142277.1903,163560,167560,76000,0,0,0,-95350,-227425,0,0,0,0,0,-124410,-63070,0,0,0,0,15064.76,0.000150648,0.779036057
10/16/2014,-185050,-74830,-230291.5398,-179373.8777,-436760,-138436.9416,165400,84470,75920,0,0,0,-285375,-221500,0,0,0,0,0,-372150,62620,0,0,0,0,-23270.89,-0.000232709,0.778854769
10/17/2014,188100,76080,234120.425,184938.4844,-438285,135946.8563,165500,-86160,-75320,0,0,0,-295200,-224450,0,0,0,0,0,-371490,-63100,0,0,0,0,8447.17,8.45E-05,0.77892056
10/20/2014,190000,154640,-270213.4241,-593531.25,-496110,-282748.9481,165420,170800,-73400,0,0,0,-295875,-221050,0,0,0,0,0,124400,-63395,0,0,0,0,-2737.73,-2.74E-05,0.778899235
10/21/2014,-193800,-79430,-275625.2715,-187669.0783,-494040,-138130.8411,165620,172440,-74220,0,0,0,-299475,-220650,0,0,0,0,0,-375300,64185,0,0,0,0,-19235.71,-0.000192357,0.778749408
10/22/2014,192500,78985,277775.7009,189422.0887,-495420,141497.1066,161040,84710,73180,0,0,0,-303300,-56437.5,0,0,0,0,0,-373440,-63580,0,0,0,0,24829.31,0.000248293,0.778942767
10/23/2014,-486500,-320420,-758162.8197,-551810.8493,-491280,-279671.1924,164180,173660,-72440,0,0,0,-99850,-225650,0,0,0,0,0,-368550,251100,0,0,0,0,-4434.86,-4.43E-05,0.778908222
10/24/2014,-489937.5,-322780,-237352.3928,-190924.1575,-481100,-283468.9349,162020,172260,-72460,0,0,0,-98575,-56375,0,0,0,0,0,-123120,250280,0,0,0,0,10418.78,0.000104188,0.778989374
10/27/2014,195700,80765,-275418.7345,-565128.3667,-494515,-285661.2873,162000,171660,213660,0,0,0,-99350,-281750,0,0,0,0,0,368730,-62760,0,0,0,0,-8606.4,-8.61E-05,0.778922331
10/28/2014,198000,81880,277048.9771,190356.5258,-496300,141734.4675,162840,86030,218940,0,0,0,-300787.5,-281875,0,0,0,0,0,122920,-63355,0,0,0,0,-11950.46,-0.000119505,0.778829247
10/29/2014,-197225,-81445,240794.4042,166909.4364,-165945,-142988.3369,164400,174240,74560,0,0,0,-102325,-287343.75,0,0,0,0,0,367290,63500,0,0,0,0,-14374.83,-0.000143748,0.778717291
10/30/2014,198850,81790,241207.3491,167826.8453,-492660,143485.0288,162240,172480,-76540,0,0,0,-307800,-287937.5,0,0,0,0,0,-119860,-62295,0,0,0,0,705.25,7.05E-06,0.778722783
10/31/2014,-201150,-83010,244032.5102,173309.3812,-485225,-146812.6781,161080,171720,77460,0,0,0,-103225,-57762.5,0,0,0,0,0,-351480,61760,0,0,0,0,-105066.27,-0.001050663,0.777904608
11/3/2014,-201100,-83145,-808915.6023,-517176.7345,-163130,202409.2909,157560,84780,80920,0,0,0,104150,-57543.75,0,0,0,0,0,116980,124280,0,0,0,0,-73754.41,-0.000737544,0.777330869
11/4/2014,501375,331480,804036.7431,482544.2372,-169625,-147095.0704,154380,82820,-206450,0,0,0,-362162.5,-224725,0,0,0,0,0,-350310,-306175,0,0,0,0,33509.2,0.000335092,0.777591346
11/5/2014,201875,82850,244548.0721,172729.457,-168475,296406.141,78680,-82950,-83880,0,0,0,-413700,-277062.5,0,0,0,0,0,-114570,-121060,0,0,0,0,-7366.72,-7.37E-05,0.777534063
11/6/2014,202800,83255,247795.6038,150012.1212,-483120,145994.2713,77910,-82860,-88080,0,0,0,-365181.25,-277781.25,0,0,0,0,0,-342780,-119710,0,0,0,0,-9328.48,-9.33E-05,0.777461531
11/7/2014,202600,83015,247917.3231,171754.3155,-476775,147818.4991,157300,83390,-220600,0,0,0,-361112.5,-223975,0,0,0,0,0,-350940,-121280,0,0,0,0,-824.56,-8.25E-06,0.777455121
11/10/2014,-406800,-333620,-791027.0168,-546236.2129,-174225,-292355.9115,154800,164680,-85100,0,0,0,102075,-111925,0,0,0,0,0,-115980,241380,0,0,0,0,-13605.79,-0.000136058,0.777349342
11/11/2014,101825,-83665,249098.5615,-173723.4469,-521900,-147607.5315,77940,81670,-212350,0,0,0,-308775,-282781.25,0,0,0,0,0,-348900,-60335,0,0,0,0,-4463.53,-4.46E-05,0.777314645
11/12/2014,101800,83920,250567.2096,171088.5995,-510840,148584.293,77180,80380,-83700,0,0,0,-310912.5,-113800,0,0,0,0,0,-347730,120530,0,0,0,0,7080.79,7.08E-05,0.777369685
11/13/2014,-101700,-84100,253408.4399,-171227.0578,-495680,-150470.761,148420,155840,-79540,0,0,0,-307200,-112237.5,0,0,0,0,0,-464600,119900,0,0,0,0,-2522.3,-2.52E-05,0.777350077
11/14/2014,-101900,-84440,-254336.5882,-170514.9701,-481740,-150055.8947,151640,158820,-241200,0,0,0,-304350,-281562.5,0,0,0,0,0,-474240,121310,0,0,0,0,-10967.29,-0.000109673,0.777264823
11/17/2014,-101987.5,-84245,-809695.6716,-494297.1888,-160020,-292156.0223,151280,79310,-86820,0,0,0,102100,-281000,0,0,0,0,0,-118350,-120130,0,0,0,0,-15656.66,-0.000156567,0.777143129
11/18/2014,409700,339040,771387.4496,471665.6031,-156660,297107.6502,149220,235410,-84880,0,0,0,-353675,-280125,0,0,0,0,0,-359130,-301150,0,0,0,0,-4951.8,-4.95E-05,0.777104647
11/19/2014,102362.5,84475,767599.7959,173745.4198,-156030,147240.8239,149160,234300,-87420,0,0,0,-354900,-281062.5,0,0,0,0,0,-119390,-119930,0,0,0,0,-2197.92,-2.20E-05,0.777087566
11/20/2014,102600,84900,255340.3008,148241.4866,156660,146518.907,151160,79330,89780,0,0,0,-357612.5,-112425,0,0,0,0,0,-357270,-120560,0,0,0,0,-593.49,-5.93E-06,0.777082954
11/21/2014,103087.5,-84985,258878.3853,154466.9518,-151900,147550.7259,153020,80360,85320,0,0,0,-361375,57368.75,0,0,0,0,0,-359310,-122730,0,0,0,0,-84267.06,-0.000842671,0.776428129
11/24/2014,-103375,85640,-771297.5933,-464394.7918,-148770,-317427.3859,75780,79680,83020,0,0,0,-102937.5,-286000,0,0,0,0,0,119570,120750,0,0,0,0,-356707.24,-0.003567072,0.773658554
11/25/2014,103375,85850,726244.5887,154737.8547,-465510,-147749.4278,148180,234990,-214100,0,0,0,-361812.5,-283375,0,0,0,0,0,-119710,-122450,0,0,0,0,-15996.37,-0.000159964,0.773534797
11/26/2014,103612.5,86355,256003.0395,154629.7777,-470090,147625.9237,221070,233250,-87100,0,0,0,-362775,-283625,0,0,0,0,0,-119660,-122840,0,0,0,0,1851.73,1.85E-05,0.773549121
11/27/2014,180425,138740,256227.758,155979.7866,155515,146546.5976,184600,72580,77900,0,0,0,-359975,-112637.5,0,0,0,0,0,-495120,-135270,0,0,0,0,67555.39,0.000675554,0.774071695
11/28/2014,206625,86765,258139.9808,156312.239,-161120,147096.0128,66150,210450,81760,0,0,0,-351662.5,-110562.5,0,0,0,0,0,-470080,363390,0,0,0,0,-7541.5,-7.54E-05,0.774013318
12/1/2014,205075,85730,-804389.7012,-491836.4074,-159695,-296790.5405,207000,72540,-240420,0,0,0,-152100,-111575,0,0,0,0,0,365400,-310400,0,0,0,0,-14647.58,-0.000146476,0.773899944
12/2/2014,206600,86110,818286.7558,182928.208,-160470,148393.5911,200640,211620,77480,0,0,0,-394300,-275937.5,0,0,0,0,0,-479680,-121750,0,0,0,0,-4896.66,-4.90E-05,0.773862049
12/3/2014,518125,344840,857325.0032,606806.9206,-439775,296351.9492,269520,279680,76100,0,0,0,-441000,-331500,0,0,0,0,0,-483400,-368250,0,0,0,0,-67089.13,-0.000670891,0.773342871
12/4/2014,-207200,-86270,298213.4882,-206026.3349,-414090,149273.6684,267240,69640,-109470,0,0,0,-446062.5,-334875,0,0,0,0,0,-483000,124590,0,0,0,0,-1306.63,-1.31E-05,0.773332767
12/5/2014,-207600,-86265,-302891.5276,-213368.0697,-411295,147702.9475,197520,276280,114060,0,0,0,-442968.75,-278875,0,0,0,0,0,-476040,121950,0,0,0,0,-36717.45,-0.000367174,0.773048819
12/8/2014,-205950,85580,-298885.1977,-211090.3629,151875,-148893.8603,63050,264760,107850,0,0,0,-146137.5,-110400,0,0,0,0,0,477880,-122940,0,0,0,0,20652.94,0.000206529,0.773208476
12/9/2014,514375,343260,876898.7746,614643.6076,160395,297267.9422,-63820,267360,-109560,0,0,0,-146625,-110462.5,0,0,0,0,0,-123150,124680,0,0,0,0,-25359.71,-0.000253597,0.773012392
12/10/2014,202650,84540,289888.6414,-177249.3573,176940,148277.0328,243760,192720,296480,0,0,0,-145406.25,-108337.5,0,0,0,0,0,-122890,-124260,0,0,0,0,-18736.47,-0.000187365,0.772867557
12/11/2014,203100,84730,288218.2812,178172.5888,-182020,145048.4619,59950,63680,109020,0,0,0,-433856.25,-109062.5,0,0,0,0,0,-490040,-124220,0,0,0,0,-9760.58,-9.76E-05,0.772792121
12/12/2014,199725,167580,280672.563,196565.5593,-517860,146357.8947,57810,61850,265650,0,0,0,-430537.5,-108937.5,0,0,0,0,0,-488800,-123150,0,0,0,0,-15610.61,-0.000156106,0.772671483
12/15/2014,-199000,166550,-909895.7667,-575444.239,-184015,-288915.2945,279550,61060,-260330,0,0,0,-142181.25,-323812.5,0,0,0,0,0,120720,-364470,0,0,0,0,-22310.88,-0.000223109,0.772499093
12/16/2014,492875,408650,883492.0635,560706.5782,-191425,287432.3512,279650,239440,253330,0,0,0,-472875,-106437.5,0,0,0,0,0,-477560,-358950,0,0,0,0,25866.28,0.000258663,0.77269891
12/17/2014,503562.5,416275,897444.6228,595041.3223,-210100,283354.4037,282350,-122360,259140,0,0,0,-476937.5,106575,0,0,0,0,0,-477720,-359850,0,0,0,0,52783.01,0.00052783,0.773106764
12/18/2014,-206500,-85300,-288331.2061,-205111.509,-545740,-145237.2938,270550,296350,-254940,0,0,0,-474375,-317850,0,0,0,0,0,-477880,119710,0,0,0,0,18309.79,0.000183098,0.773248318
12/19/2014,206101,170328,290800.5888,204844.2227,-498200,147866.1088,226080,245520,242480,0,0,0,-473500,-108725,0,0,0,0,0,-478360,-119700,0,0,0,0,-24329.68,-0.000243297,0.773060189
12/22/2014,-207250,-85835,-837459.9102,-541569.9101,-445465,-293211.162,276300,120220,-251520,0,0,0,-466500,-324225,0,0,0,0,0,-117970,-118210,0,0,0,0,-124007.94,-0.001240079,0.772101533
12/23/2014,207900,85560,800418.7605,550188.9583,-437850,199773.3283,285600,308450,221970,0,0,0,-463562.5,-323662.5,0,0,0,0,0,-471160,-119170,0,0,0,0,-62662.58,-0.000626626,0.771617715
12/24/2014,207875,85650,253451.6005,575254.1817,-421260,147622.6039,223360,240960,212100,0,0,0,-138375,-107425,0,0,0,0,0,-117350,-119110,0,0,0,0,101477.96,0.00101478,0.772400737
12/25/2014,184750,508180,273980.2779,209082.9388,-146440,147793.5054,-241150,-228420,-226620,0,0,0,425925,266756.25,0,0,0,0,0,563970,-154335,0,0,0,0,-711151.53,-0.007111515,0.766907797
12/26/2014,208425,172410,887080.6016,209082.9388,-416480,148449.8379,109460,297250,240560,0,0,0,141975,88918.75,0,0,0,0,0,-478120,121850,0,0,0,0,-63495.77,-0.000634958,0.766420843
12/29/2014,208575,172440,-890913.192,-655036.208,-406630,-293693.5444,268050,115760,-223230,0,0,0,-507237.5,-373406.25,0,0,0,0,0,236340,-360510,0,0,0,0,16776.8,0.000167768,0.766549424
12/30/2014,207675,171310,292131.4741,206186.2455,-404820,146049.548,108240,289500,92820,0,0,0,-460312.5,108875,0,0,0,0,0,-480160,-121810,0,0,0,0,52624.14,0.000526241,0.766952814
12/31/2014,513125,423275,879325.2873,647421.0613,-139800,198901.7694,106540,114660,-86670,0,0,0,-137531.25,-108400,0,0,0,0,0,-118410,-120890,0,0,0,0,-11486.7,-0.000114867,0.766864716
