,FV1 Comdty,TY1 Comdty,RX1 Comdty,JB1 Comdty,PnL,CumPnL
2012-11-06,-0.02142039466284666,-0.017306110170328667,-0.014681147136796125,-0.065424004174229,0.005324424993965387,24520.197831792735
2012-11-07,-0.022476187887682967,-0.01792372133784469,-0.04225120536372407,-0.182237281158017,-0.004218596293252427,24416.757016109717
2012-11-08,0.06551462530323411,0.017373166597331485,-0.042624203235009,-0.18232212124823857,-0.002294548357321157,24360.731586407295
2012-11-09,-0.021146276116852707,-0.016891645069315633,-0.014084651902817323,-0.06067873445095621,-0.0018605486392413257,24315.40726040328
2012-11-12,-0.0206805673429226,-0.048910865291994815,-0.04208571541768041,-0.05841023303578942,-0.009053209886419977,24095.274775001068
2012-11-13,0.021495496304975575,0.01672411599686939,0.014979260727484558,0.06308131914976552,-0.004354591771145167,23990.349689742365
2012-11-14,0.06749988271141394,0.0173493710585721,-0.0434456122622718,-0.18019947270945613,-0.002237401531542341,23936.673644604296
2012-11-15,0.0675811344748685,0.05189495788256953,-0.043652744938483964,-0.1803179248200214,-0.0011343768940746818,23909.52043510085
2012-11-16,-0.022421614906836414,-0.017376842813588773,-0.014498220122714489,-0.18052658110331096,-0.0034904368093128186,23826.065764881158
2012-11-19,-0.06248020563555979,-0.04957163254369155,-0.04256314975529563,-0.17926382086455953,-0.014960716283801783,23469.610754813566
2012-11-20,-0.060051019108115486,-0.048777950747920025,-0.014561034148621903,-0.18968644025038364,-0.01536109253149775,23109.09189233064
2012-11-21,0.05906585068827899,0.047633197641853496,-0.014544271290596173,-0.18423276789772972,-0.0007979597391538167,23090.651767392155
2012-11-22,-0.019843821059288308,-0.016040537957604687,-0.04409472004548297,-0.18238632006497174,-0.0035931918245926684,23007.682626237045
2012-11-23,-0.01996211155658237,-0.016419735822833913,-0.04403615531185939,0.06335598143893163,-0.0024997118489302026,22950.170049359815
2012-11-26,-0.05874733654830007,-0.04883420809264588,-0.04328244143972464,-0.18123145752951786,-0.015909297450487983,22585.04896750527
2012-11-27,0.02021586969884218,-0.016642843169068864,-0.015088918432155513,-0.06304853565514008,0.005732962191646221,22714.528199332457
2012-11-28,0.021201312351786274,-0.01726607724568021,-0.043050345410023984,-0.176541750250299,-0.006707142385466141,22562.17862448085
2012-11-29,0.06502075563031387,0.05377773143893507,-0.014580215514668583,-0.1748087631608416,-0.0025029832408734252,22505.705869506182
2012-11-30,0.01995539429889055,0.016844090120675944,-0.043822964017966586,-0.18490828973170498,-0.0061562495333667006,22367.155128248945
2012-12-03,-0.02158642584806481,-0.017640674726847595,-0.013981372046830746,-0.05586795617321515,-0.005705788339480164,22239.53287533084
2012-12-04,0.06678164206909322,0.017541137706594243,-0.014109881346396319,-0.17614573978155632,0.004771265900224249,22345.64360017582
2012-12-05,0.02326367433072965,-0.018215177293642443,-0.04165837579728457,-0.17344538564914794,-0.006260554620581643,22205.74747788487
2012-12-06,0.0230166283297228,-0.01827913632996497,-0.04233121604543531,-0.1740692142369651,-0.006689674328401894,22057.19825903909
2012-12-07,0.022652664464698432,0.01828800621620316,-0.04221073422015823,-0.17240438201078395,-0.006038052312523562,21924.01574208331
2012-12-10,-0.05205535889586118,-0.04381935047033437,-0.04169884828421223,-0.16500119079113335,-0.020769098049388125,21468.673709499653
2012-12-11,0.01807502921784577,0.014941889588088493,0.014616544797505751,0.05810772828024001,-0.004185468601948006,21378.817249763077
2012-12-12,0.05710721453535443,0.015609093596010521,-0.04198921449912274,-0.16575810517026693,-0.004991059010633708,21272.114311291956
2012-12-13,0.05841492170440728,0.015929499057244983,-0.041877873588055545,-0.16102971717599046,-0.0042804759056154044,21181.059538520974
2012-12-14,0.019707948315165508,-0.016121682895325,-0.0409745536250494,-0.15631718508642894,-0.004369249485743883,21088.51420502478
2012-12-17,-0.05648774323214408,-0.04615433048244454,-0.038358250250195035,-0.1473352968738022,-0.018089946102203817,20707.02411968032
2012-12-18,-0.05877163282255333,-0.04743100682834321,-0.013357701778853582,0.0528865230155774,-0.0019745608877668906,20666.136839751554
2012-12-19,0.06168261793137801,0.0494634530867817,-0.039025513258277925,-0.15267309425369202,-0.002673641061302026,20610.88300771831
2012-12-20,-0.020736108764481936,-0.016802137841996592,-0.03982697898130694,-0.1562921356823667,-0.004031131312017368,20527.79783185757
2012-12-21,0.02056357693349143,0.016758171994762972,-0.012997215597557238,-0.05176043298802802,-0.0008327900420842535,20510.70248623728
2012-12-24,-0.05723300662629876,-0.04761728792727494,-0.039435641042418784,-0.16449431097978,-0.016510431475595666,20172.061938321927
2012-12-25,0.05581718903540554,-0.015541508472446288,-0.013597568903131815,-0.05745285802949747,0.0029931641112647452,20232.440230165925
2012-12-26,0.060246612485731627,0.050278401401046724,-0.014622632560732143,-0.16467339507663567,-0.004129119211703236,20148.89807251191
2012-12-27,0.02141015656764436,0.017263067497019766,-0.043595880025582644,-0.16579640038651056,-0.003141754734312577,20085.595176601415
2012-12-28,0.020865281087462856,0.01691906338794895,-0.013914901754708896,-0.05522279124911258,-0.0008174603453904165,20069.175999030977
2012-12-31,-0.019545874896826892,-0.01608800318553046,-0.013086616230133604,-0.055267517020222555,-0.0038622569772578377,19991.663684000905
2013-01-07,0.021286753147483888,0.017376069004993493,-0.012914431503824606,-0.16930325806657012,-0.0036161621050951717,19919.370587369012
2013-01-08,0.022604165232346218,-0.018160282746856698,-0.01278994452590176,-0.1583022438776882,-0.008399608025759956,19752.05568231526
2013-01-09,0.07001474696174285,0.055146213114272855,-0.038416824630628524,0.16016650208960562,-0.009053680658995821,19573.226877808873
2013-02-01,0.06242738257161513,0.05292496854827621,-0.014332773774328565,-0.05394465133602437,-0.001273301673850462,19548.304255262705
2013-02-04,-0.021025685939393645,-0.017385345079304646,-0.03724545395874396,-0.13661219421584153,-0.013775832045373507,19279.010099070347
2013-02-05,-0.021819062506302122,-0.017822385768428473,-0.01234875315496548,-0.13303923572210025,-0.009649930215405052,19092.96899699223
2013-02-06,0.02255309046217923,0.0181926257973364,-0.01237566437353156,-0.044364657676588815,-0.0008170183329487649,19077.369691291264
2013-02-07,0.022505492537536025,-0.018152789619361467,-0.012434022891294878,-0.04496584485351893,-0.0009770580968291955,19058.72999276818
2013-02-08,0.022664703450726152,-0.018407276507735215,-0.01265562415497568,-0.04595933629308539,-0.0011104900158874589,19037.565463395717
2013-02-11,-0.06255536403694097,-0.053698008921091916,-0.04130139944422125,0.05357176190165188,-0.016742802613971448,18718.823262591523
2013-02-12,0.021629714233076917,-0.018296294013063492,-0.013499578477700908,-0.16446901231692485,-0.008627804124244572,18557.32092204553
2013-02-13,0.06694343664563454,0.05552133816196805,-0.03991183242661567,-0.15919228787984316,-0.0032228452403687013,18497.51354863792
2013-02-14,0.022183577269249858,0.018304175250382665,-0.039475868270991275,-0.15621725961285338,-0.0027212091032201152,18447.177946382428
2013-02-15,0.02228517206544305,0.018461419031260997,-0.013175975619255176,-0.05216317500328759,-0.0008598242784986621,18431.316614914344
2013-02-18,0.021625856103825922,0.018631532598657942,-0.01364503299332393,-0.052574996001288704,-0.0041659610125969835,18354.532468485777
2013-02-19,-0.022904963319588537,-0.019735840591425333,-0.03840685652467826,-0.1474384188505506,-0.01542226838472948,18071.46394268056
2013-02-20,-0.06490264171514631,-0.05483726765068274,-0.037279713715661335,-0.1452483877987142,-0.01857681893977909,17735.753629040635
2013-02-21,-0.021789670124183445,-0.01865614615907483,-0.03726960597542085,-0.14500403555711666,-0.0036573086391039813,17670.888504072125
2013-02-22,0.06434125385222787,0.054992611109540034,-0.012538652013055073,-0.14708531604542338,-0.0018331130293909657,17638.495768114397
2013-02-25,0.020487390401713865,0.0183749193920174,-0.013265411385789563,-0.1457125066923903,-0.00431711604055942,17562.34833510253
2013-02-26,-0.021415575155510867,-0.01887632872227415,-0.013138791114823625,-0.047659927464859905,-0.007370014061837093,17432.913580913944
2013-02-27,0.06646001688475002,0.05721136251145106,-0.03937463052007476,-0.14249600047828226,-0.0031069327993756106,17378.750689920722
2013-02-28,0.021292436918783117,0.018320456621806775,-0.03896279468300653,-0.1425936864728217,-0.0034373760115914715,17319.01338918776
2013-03-01,0.020970163957993376,0.018147793054043255,0.03791385815652843,0.13483577851311257,0.004392792449399033,17395.092220434824
2013-03-04,-0.02380482655612392,-0.02059435883522503,-0.01381169661893988,-0.0442785655954959,-0.007945739288152811,17256.875352757874
2013-03-05,0.023848817596052806,0.019675582681295895,0.012958123159109488,0.04308231684044171,0.0016230411608800061,17284.883971763575
2013-03-06,0.07333663135222378,0.059828018102249185,-0.03936102482527058,-0.13038711643919196,-0.0028736681743355167,17235.212950796835
2013-03-07,-0.022188805513171105,-0.018249739619953995,-0.03838836033677818,-0.1310472645964822,-0.003678590955578415,17171.811652318564
2013-03-08,0.02185718412276448,0.01828353337090448,-0.012706860583469348,0.044180648878218653,0.0007200749353887312,17184.176643484618
2013-03-11,-0.020694257631123463,-0.018533069863460837,-0.037248497829293105,-0.13304938070095565,-0.014635544730519888,16932.676857561743
2013-03-12,0.02119379484154313,0.01828174335197203,-0.0120110539769134,-0.042424637186232655,-0.0009303864895480499,16916.922923781585
2013-03-13,0.06576446701767853,0.05607722893607553,-0.012198268224683558,-0.12798613020984603,-0.0016970535698067272,16888.213999343636
2013-03-14,0.021432251900003214,0.018334253091137627,-0.012259291451672366,-0.13006960138927395,-0.002878401472275758,16839.602939303815
2013-03-15,0.022320442947189382,0.019264532667362177,-0.012677689742467442,-0.1297175654591659,-0.00367917252966394,16777.64713475908
2013-03-18,-0.06714916429717953,-0.05893632353574686,-0.038313803522180515,-0.04329968456828544,-0.016518194383550126,16500.510698088518
2013-03-19,-0.02285873737712618,-0.019584615545132224,-0.012434822639936258,-0.04242735239586933,-0.0031270585685442263,16448.912634724704
2013-03-20,0.06282654034030602,0.05318198683735014,-0.01208344682532363,-0.04303282724506222,0.0016578581393250687,16476.18259841923
2013-03-21,0.020284021881419777,0.017201806629448965,0.012025129818867195,0.04405868116603793,0.002643839283890695,16519.74297722149
2013-03-22,0.0632171071495057,0.05356044886400373,0.03624888596309778,-0.04415908874634868,0.002824423497141192,16566.40172745309
2013-03-25,-0.022441319244202253,-0.055202495890768824,-0.036569852046719656,-0.04383455106547307,-0.01562531570194785,16307.54647041634
2013-03-26,0.02227279574441477,0.017661024027121806,0.011660115966331314,0.042259146839516426,0.0025831026134167934,16349.67053632249
2013-03-27,0.06870141608459565,0.053730924884944645,-0.035419311256409736,-0.12648049608693868,-0.003679338647865851,16289.514561638325
2013-03-28,-0.021994926902338556,-0.051323196288506186,-0.03517304327754787,-0.127133641988364,-0.006713930290873165,16180.147896399321
2013-03-29,-0.023006710640729962,-0.017784620037395,-0.011931687690072164,-0.04173297856347679,-0.001019884749737758,16163.646010311282
2013-04-01,-0.059731149125494425,-0.048302683327849136,-0.03359829844083034,-0.1280536872941958,-0.014954399107991727,15921.928396832789
2013-04-02,0.02121404626179434,0.016615704690354473,-0.011824014653289614,-0.12890082409827028,-0.0033324487452508007,15868.86938652479
2013-04-03,0.02071503545301842,0.016069225845311598,0.012279305094218812,-0.04858698284668558,0.00011001820765323047,15870.615251092178
2013-04-04,0.020289922577090936,0.015209700902966068,-0.03473811840193994,-0.13557017650485476,-0.0054303623514746335,15784.432059537909
2013-04-05,0.02144533930719057,0.015899197970794126,-0.011677527570854234,-0.04421760764577197,-0.000607975179086639,15774.83551662973
2013-04-08,0.023437555176083164,0.017827340030231297,-0.03324201558070385,-0.044895760067903724,-0.005275383436513887,15691.61721063157
2013-04-09,0.022868380449300382,0.017041054161156474,-0.03242679440073411,-0.043907445999750404,-0.006332208180523343,15592.254623764768
2013-04-10,0.02067502488617,0.016591729503726046,0.011112333665913713,0.0447902917219691,0.0011772569978015144,15610.610714632097
2013-04-11,0.021533752016530006,0.0171684543614059,0.010764726066592845,-0.13450245960819848,-0.001299466988709314,15590.325241334842
2013-04-12,0.022670179972446174,-0.017884241006694487,-0.010983398109605597,0.044099776530236764,-0.00014848366716357908,15588.010332670736
2013-04-15,0.023991433041457358,0.019455938752223744,-0.011818775869867348,-0.044575560312915284,-0.0002463362507607175,15584.170440648566
2013-04-16,0.02341246267616722,0.05395133460287842,0.011090651795575345,-0.043695776016580645,0.000684878636641473,15594.843706053147
2013-04-17,0.023671762651455642,0.017940131965598155,-0.011321458445782723,-0.13274458513740087,-0.0013556197652402915,15573.703027689387
2013-04-18,0.022220797634624607,0.016905433961520187,-0.011231190800020864,-0.13447872972708344,-0.0018349852809391384,15545.12551186386
2013-04-19,0.06997505927581474,0.053453019869602526,0.011349723945408067,-0.13543745857151004,-0.00039791948290628554,15538.939803558467
2013-04-22,-0.0664218465260186,-0.05070743958650716,-0.011441944499115017,-0.04516975653006406,-0.016025178990074867,15289.925511890444
2013-04-23,0.06345185526177924,0.04737955168053468,0.01114810427362269,0.044283713428079435,0.0016970095632117621,15315.872661704918
2013-04-24,0.06454412926402653,0.047697848350781454,-0.0342195546466736,-0.13433930611666434,-0.0021013914767731073,15283.688017434268
2013-04-25,0.0205553439555819,0.015271562251352956,-0.034770800713293006,-0.13562916169763872,-0.002994296024793672,15237.924131159478
2013-04-26,0.06492179283283914,0.04796504509622481,-0.01181716181263067,-0.04519809162018907,-1.0023260477991778e-05,15237.771397476768
2013-04-29,-0.022344191164561194,-0.017182852010995574,-0.012706782568021852,0.04812831709673034,-0.005366080960992583,15156.004282492811
2013-04-30,0.0626548964666055,0.047682025870544424,0.012600569932905176,-0.14839493188963943,-0.00384664576639267,15097.70450278413
2013-05-01,0.023076788262717803,0.017031630002151056,0.03516813906836489,-0.13100632623672764,-0.0010450457495875807,15081.926710864967
2013-05-02,0.021504190228671588,0.017034628005751694,0.012883831651699202,0.04476179029879304,0.0015272998368902283,15104.961335070462
2013-05-03,0.06979633470998067,0.054536476866680256,-0.040758470648167906,-0.1471750355050681,-0.0006430099737970596,15095.248694278192
2013-05-06,0.02305826206130101,0.018654089153590053,-0.01409024498818837,-0.055256849414537984,1.6197337581409354e-05,15095.493197117168
2013-05-07,0.022436717626194112,0.017838277966551533,0.013562762830426118,-0.04949431640650923,-9.269413242779442e-05,15094.093933471693
2013-05-08,0.06864325248647613,0.053975014127122016,-0.04152000778231166,-0.14823592316892828,-0.0025155276856728597,15056.124322291898
2013-05-09,-0.06513029941290281,0.01707064285723616,-0.04046362270976832,-0.14843591895586047,-0.002512261100898501,15018.299406826713
2013-05-10,0.06653323148609265,0.049548574754167456,-0.03572966643196932,-0.13142468145886774,-0.0012977011324103649,14998.810142679597
2013-05-13,0.0645920428242944,0.049686887791866315,0.012667035404951472,0.042824448303693356,0.00915486294597517,15136.122193888532
2013-05-14,0.06396973356565201,0.048660470545817985,0.012458471991812395,0.042709121172326,-0.0010573326616329726,15120.118277522466
2013-05-15,0.06537248270261105,0.04939519633241339,-0.03857200442441015,-0.12818053912122881,0.0002064453716977869,15123.239755960385
2013-05-16,-0.020740751844305044,0.01575191316759068,-0.03798539311046877,-0.12870234943295805,0.0004049080907719484,15129.363278096258
2013-05-17,0.021708835170572243,0.04935950071913305,-0.012869496098881926,-0.042706862700889366,-0.0007259666689498716,15118.379864633926
2013-05-20,-0.022108524054803125,-0.01760173827219528,-0.0396316895269023,-0.043161463250620084,-0.00889157629971777,14983.953636539416
2013-05-21,0.02198010624896685,0.01732036533665408,0.01298252931898715,0.04326848559402803,-0.0005761745624838579,14975.320263608604
2013-05-22,0.06728583190966138,0.05246364228043915,-0.040013889116013696,-0.12969651060603724,-0.00018322582526179767,14972.576398194746
2013-05-23,0.020915241883981445,0.04911265382498689,-0.03901446358643551,-0.13063195635064426,-0.00042925769207385704,14966.149304605658
2013-05-24,0.06523667201087728,0.051086427092065866,-0.013151576058880676,-0.1303947236674756,-0.0002837195156712738,14961.903115973491
2013-05-27,-0.021081494535754895,-0.0175510659075612,-0.013850552323540858,-0.13164474555593783,-0.003501059834646806,14909.52059792428
2013-05-28,0.02244323929839105,-0.018720318922502057,0.013601676222506374,0.04387511982515926,-0.0008635584494743923,14896.64535543433
2013-05-29,0.06948363423389209,0.057111558149765936,-0.04197805750295961,-0.13125336572978086,9.789016102361046e-06,14896.791178935586
2013-05-30,0.022252565063695523,0.017910331590204897,-0.013620940765530198,-0.047934949383963865,-0.00019923015986152788,14893.823288847581
2013-05-31,0.0673831100047661,0.05471845962196285,0.013774249922580044,-0.14078499440277809,-0.0015962054407746367,14870.049687079987
2013-06-03,-0.019854086548441806,-0.0165910304043665,-0.03994968721163974,-0.12750003259436699,-0.008811286237578545,14739.025422920111
2013-06-04,0.060648464483288214,0.05025346682880809,0.013019957091584341,0.042986715342296,-0.002967814438253156,14695.282730464189
2013-06-05,0.06319538237380895,0.051856446419070806,-0.04030332757819009,-0.12974726939655898,-0.001153492402403635,14678.331833483426
2013-06-06,0.02015208279327859,0.04975512484100411,-0.0396194781384056,-0.13132025153388166,-0.0006623133599600236,14668.610178208182
2013-06-07,-0.06233095269548314,-0.01707839536581229,-0.03969836198044417,-0.04360286074176259,0.001577425628764369,14691.748819841641
2013-06-10,-0.02206639111560504,-0.05208305569000732,-0.039934546957697395,-0.13935758473641133,-0.010033798884709857,14544.334766918677
2013-06-11,0.06565121938939432,0.05152785476108556,0.01309760114214597,0.045460983722430674,-0.0029649861719989986,14501.211015453839
2013-06-12,0.06797739279912028,0.05289480208993326,-0.039896926594944405,-0.13530962204285338,-0.0013736652944306147,14481.291205154695
2013-06-13,0.021058101172768684,0.049766926787191156,-0.038721363995077605,-0.13508750585212773,-0.0011711110364065992,14464.332005202921
2013-06-14,0.06466696923463779,0.05088156259895615,-0.03896145138319807,-0.13167989656184212,-0.001821104741981422,14437.990941598653
2013-06-17,0.02035405485015176,0.01669519242294102,-0.013361325639562691,-0.04175296164097477,-0.0013470699010088754,14418.541958570187
2013-06-18,0.02050530558170651,0.049937605039307505,-0.013119228564454707,0.042303833962385275,-0.0020394528031546784,14389.136022755378
2013-06-19,0.06388780903171025,0.05145292668699856,-0.013323163976789502,-0.12832493660487992,-0.0020875579018210825,14359.097868150695
2013-06-20,0.02183351104789732,0.05167295727171059,-0.03948391191157939,-0.13158122633304717,-0.0024523275105038556,14323.884657422612
2013-06-21,0.06635185868793175,0.05218209120925176,-0.013313099627237241,-0.04337433384022504,-0.003672856483134871,14271.275084794921
2013-06-24,0.02096063274942515,0.0171920920230209,0.013701446864859867,-0.042870197202359385,0.0012096144557913382,14288.537825440064
2013-06-25,0.02138136607437878,0.01752376281401392,0.013642687834385284,0.04325260565536436,-0.0021495538063731087,14257.823844569883
2013-06-26,0.06691564468129758,0.05404864823064889,-0.04165728582874552,-0.13036802325691194,-0.0028207067284660627,14217.60670491822
2013-06-27,0.06259943335490677,0.05115991602186886,-0.04075998083787162,-0.13226770095946827,-0.0028749299477739444,14176.73208161658
2013-06-28,0.0641855768585011,0.05197403463857742,-0.013760532493401279,-0.04396323653945484,-0.003917870591092647,14121.189479916215
2013-07-01,-0.06386441860436777,-0.0526593262065629,0.014424485031609043,0.04557463744023834,-0.0007537299826267173,14110.54591601485
2013-07-02,0.020845249169316984,0.016819619674680607,-0.014061028699834943,-0.13535918221087706,-7.434472738052935e-05,14109.496871325533
2013-07-03,0.02042213787403686,0.01665959256899707,0.01410795017709985,-0.04548318747266324,-0.0008900772334972146,14096.938329384266
2013-07-04,-0.06213862666816635,-0.04959052650292004,-0.04051611046239521,-0.13917107988736094,0.0012572759274326081,14114.662070596301
2013-07-05,-0.021596249624762656,-0.017483968150750328,-0.04021103648886907,-0.13370467022075225,0.003581041074359564,14165.20725522181
2013-07-08,0.02069676749338256,0.016728119533260817,-0.013579899237831306,-0.12850844092136793,-0.0027712637295976197,14125.951730133182
2013-07-09,0.06301380668770594,0.05045991471319248,-0.013595240780820835,-0.043062060292521395,-0.0047124404096505704,14059.38402437533
2013-07-10,0.06429941185333174,0.0525545724961737,0.01483553837008361,-0.13715660928204973,-0.004498687403087404,13996.135250569703
2013-07-11,0.02025892474290618,0.01657972762577006,0.014340187996201962,-0.13812842283061594,-0.0007425226266479983,13985.74280346053
2013-07-12,-0.020872412946751268,0.01709558010030474,0.014378900748289727,-0.04534407915029981,-0.00022797997016025384,13982.554334233528
2013-07-15,0.06210490113225917,0.01701368626890699,-0.014598168447999287,-0.04473045822645997,-0.0012615537503751755,13964.914590373352
2013-07-16,0.06318431097354213,0.05158743699772175,0.014447072796642708,-0.04500786062615657,-0.005490322780472192,13888.242701670475
2013-07-17,0.021961804282311283,0.01784093496051055,-0.01468470565937816,-0.04469146705691716,-0.0010922995031874745,13873.072581067294
2013-07-18,0.0625908740537565,0.05088864777640949,-0.014441688428161355,-0.13751471938191687,-0.003563856395041658,13823.63094263038
2013-07-19,0.021541210654709913,-0.017442556236122363,0.014599831290167,-0.046611478096490626,0.000678811769896429,13833.014586016941
2013-07-22,-0.06372711454031946,-0.051589454560820765,-0.04183430759327928,-0.13265137570903848,-0.009190803179058698,13705.878071583811
2013-07-23,0.06505181350080629,0.052237843438232165,0.013719699295962234,0.044512779390720555,-0.005339831274703328,13632.690995209898
2013-07-24,0.06750467087841262,0.053551848436708877,-0.04214722496140881,-0.13419890992621303,-0.004141408362231778,13576.232454722614
2013-07-25,0.06336561837684815,0.050373600422085524,-0.04161609278845035,-0.13673727450707165,-0.003482304162648168,13528.955883932455
2013-07-26,0.021672071638887784,0.017274852546633464,-0.04198936562104784,-0.1360875767081671,-0.00042120606571267774,13523.257405651382
2013-07-29,-0.02073366188107054,-0.016873898644866117,-0.014235445242657435,-0.045360957298975185,-0.0020062940698518167,13496.125774513344
2013-07-30,0.06285789065348656,0.05143634505753455,0.014348957102695719,-0.14099422516336574,-0.004454805481122627,13436.003159439122
2013-07-31,-0.021652968165278796,-0.01754285450311474,-0.04314120350218703,-0.1399241319095504,0.0026986002672104536,13472.261561155425
2013-08-01,0.022706885391613373,0.017965549677206278,-0.013678442078291221,-0.12962066920993506,-0.0012238802940426024,13455.773125714539
2013-08-02,0.07345704100713493,0.058847081268889094,-0.014185810766681309,-0.04673634346260803,-0.004876663278367187,13390.153851030325
2013-08-05,0.06578955881985703,0.01761917889418027,-0.04228158196478891,-0.1481417813291574,-0.005001649294903215,13323.180997462674
2013-08-06,0.06713245090003904,0.05415782276995835,-0.014154534180011266,-0.04919549617850405,-0.004445401192728617,13263.954112765614
2013-08-07,0.06951973336883906,0.05537973106161847,-0.014264286037671915,-0.04893442385042281,-0.004416796126246984,13205.369931621633
2013-08-08,0.02141705145933242,0.01711325315237907,-0.042026628603074254,-0.14936596359693335,-0.0012727488342558974,13188.562812435244
2013-08-09,0.06690728310799761,0.017868070796041184,-0.04210953673687449,-0.14708774000640965,-0.0023867254895539886,13157.08533340022
2013-08-12,0.0677362355797071,0.05428769275161796,-0.014126203041462988,-0.1347591406336711,-0.005189463862175226,13088.807114530984
2013-08-13,0.06917413188744141,0.055890579731854705,-0.04288754729689486,-0.13870545467738665,-0.004614724118053728,13028.405880663004
2013-08-14,0.07181808567088206,-0.019299320377859665,-0.04318578122809831,-0.13886333560852587,-0.0002506953232837908,13025.139720238878
2013-08-15,0.02518635438830473,0.019961873443451714,-0.042336938653540615,-0.13736869731097948,-0.0015905610464215598,13004.422440375669
2013-08-16,0.026037545821245758,0.02055734088367262,-0.04243321048747292,-0.045893348812073784,-0.0015347947321707573,12984.463321319257
2013-08-19,0.02485598697466886,0.02006043355950268,-0.014287935542348152,-0.046999601172187655,-0.0023754359707294807,12953.619560085177
2013-08-20,0.07173396257193494,0.05881757612169683,-0.014347498873325294,-0.04796981036612464,-0.005156074786546864,12886.8297288769
2013-08-21,-0.0248143588146014,-0.02012178110748626,-0.0427646947186079,-0.14150516530257684,0.0017867553976041914,12909.855341452976
2013-08-22,0.026256358753432563,0.0208896175273342,0.014064094904484214,-0.046836405187100055,-0.0027216867645519917,12874.718759037863
2013-08-23,0.026974526466186505,0.021311533803943246,-0.014163564696010827,-0.14070284565208455,-0.002045729906166663,12848.380561839014
2013-08-26,0.07433120474483734,0.06019698038751857,-0.042579638624726954,-0.14378447443754128,-0.007282866678909578,12754.807519167249
2013-08-27,0.07453801542976998,0.020792628485219615,-0.043321196524271945,-0.14565191608313474,-0.0026909721221180668,12720.484687710188
2013-08-28,0.026051346473624983,0.021636793920081714,-0.014479940157933774,-0.047974321056438944,-0.0020303902729764314,12694.657139332716
2013-08-29,0.02739398848574542,0.02225664240532873,-0.014152330815016476,-0.14193821570759652,-0.0024215440762446984,12663.916467537007
2013-08-30,0.025588727383521432,0.02088093025104934,-0.014331459573350887,-0.14651700653923705,-0.002337886747792224,12634.309665052404
2013-09-02,-0.024851898247497176,-0.020536774938380423,-0.04408288734561029,-0.1361810491200371,-0.0029155532637274964,12597.473662273516
2013-09-03,0.021147328673213426,0.017960079871532322,0.04302507925780821,0.04789786917180599,-0.0013091598788120499,12580.981555180477
2013-09-04,0.06480004414505,0.05430273815064129,-0.014376976100496708,-0.14707143383174054,-0.006237511294250423,12502.507540637282
2013-09-05,0.02299907961728284,0.01903972932096869,0.014316063907043968,-0.1441350775465842,-0.0028112993353284644,12467.35924949835
2013-09-06,0.024932187002914045,0.05964467072918092,0.014423976335317733,0.047241576598938566,-0.0057430397654429175,12395.758709558419
2013-09-09,0.024820452305983055,0.02003509833144908,-0.014324539387494343,-0.04830686321060398,-0.0025282673650432208,12364.418917348092
2013-09-10,0.0750910082345693,0.06066489558369763,-0.042638310144044095,-0.1458753494193058,-0.0068474101666326035,12279.754669548938
2013-09-11,0.07713224427864336,0.06162112486244645,-0.01439359422417699,-0.04887234261481368,-0.00667618891179781,12197.772707584498
2013-09-12,0.027060458800746003,0.0212425143051931,-0.014438730415348858,-0.048293495161671696,-0.0021375179481520185,12171.699749494557
2013-09-13,0.02768798568417011,0.021613639933033026,-0.014547369779371273,-0.04771865964567214,-0.002281518038900986,12143.929796952
2013-09-16,0.07412731607888265,0.05991543216310652,-0.01467427320000526,-0.04872374448991616,-0.004544376793311346,12088.743204203129
2013-09-17,0.07283613600386846,0.059473834806171015,-0.014874957019243117,-0.1492240418111383,-0.007390467266031778,11999.401743265002
2013-09-18,0.07527314861011282,0.02043538233624089,-0.04492961274255333,-0.1475670689147549,-0.002445537792731792,11970.056752811675
2013-09-19,0.026295083261516815,0.021104915608035887,-0.04482193476657502,-0.1476381635396502,-0.001981344197355254,11946.33995032248
2013-09-20,0.07925032138693376,0.064219056273717,0.015173682454406735,-0.04797795911206972,-0.005781015323748908,11877.277976006952
2013-09-23,0.07013508824077089,0.057576311859584,-0.01494060225927511,0.1486182189515796,-0.003917193931335578,11830.75237479855
2013-09-24,0.06902792999536239,0.057609668339640555,-0.015165228046603748,-0.05038397230395272,-0.0047756353471359765,11774.25301557425
2013-09-25,0.07141719014582307,0.05880537350469168,-0.015250716399036388,-0.04958116312353614,-0.004870800618661928,11716.902976701707
2013-09-26,0.02496663050353459,0.020227166691654017,-0.015113569827224449,-0.04847882167199062,-0.0015896425095383705,11698.277289649805
2013-09-27,0.02453294659364791,-0.019675660384257013,-0.01497693022833969,0.04784070800350386,0.0005694704668053889,11704.939113078759
2013-09-30,0.07153916105497844,0.0193202805627911,-0.014403234965104901,-0.14612127472273326,-0.003893443407458324,11659.366595054242
2013-10-01,0.029501611786115767,0.022543848243130597,-0.03900078648767242,-0.14420797697375506,-0.0018001176724051333,11638.378363197435
2013-10-02,0.06423957490111175,0.051936566571173695,0.04296257133398977,0.05116041260330568,-0.005008902676961351,11580.082858658527
2013-10-03,0.06764925414396333,0.05608928138498767,0.04558550084601267,0.054718314343343406,-0.005292663273574255,11518.793379407558
2013-10-04,0.023044171387223155,0.01862602915850797,-0.015140580528197143,-0.05209716183920483,-0.0015775641736964355,11500.621743647993
