,CL1 Comdty,CO1 Comdty,NG1 Comdty,XB1 Comdty,HO1 Comdty,HG1 Comdty,LA1 Comdty,LX1 Comdty,C 1 Comdty,S 1 Comdty,BO1 Comdty,LC1 Comdty,W 1 Comdty,GC1 Comdty,PL1 Comdty,PnL,CumPnL
2014-04-11,0.0029645819132251643,0.0029057707548159227,0.00116610926943797,0.0021828696832534673,0.00316085579540815,-0.0023166142997749803,-0.0064673363749967044,-0.005418896233541211,0.0035634337189381624,0.0015544391860801325,0.0016840245683238577,0.008775346419947944,0.0038633977399439075,0.0030253010247824124,-0.0018412186379833024,0.00037623674269414247,0.006687001879790825
2014-04-14,0.003043973055165271,0.001061011814438952,0.002971387833040021,-0.0007804488815670448,0.001064191584229685,0.002367288924976447,0.006480982425661406,0.005373010984697277,0.00310586156984431,-0.0015308260177503959,-0.0016284882411449384,-0.002845730393445464,0.0012490355909101681,-0.002897860727265545,0.0019229723686374112,-0.0049643874973388045,0.00665380501126411
2014-04-15,-0.0027479389642950797,-0.0031068544021765347,0.0009702506980712488,-0.0022647725864164106,-0.003106310764540557,-0.0023340188154412,-0.002143751345000273,-0.005328415743150382,0.0010220570969299986,-0.0015463033688143855,-0.0016339691112505304,0.002808269420631405,-0.0012804049487503764,-0.002883489784995029,-0.005791406753622503,-0.001089850814280857,0.006646553356454518
2014-04-16,-0.0008565536879431043,-0.0010133671182071665,-0.002981727074702027,-0.0007391779683353064,-0.0010333112314187371,-0.0022703054107832553,-0.002204156960615158,-0.005282146810822702,0.0010403878526949668,0.00459506953947044,0.0016489472806421209,0.0029088311282952158,0.0013635422351552617,0.002853031470407819,-0.0019836413538663372,-0.0007297204531999929,0.0066417032305270286
2014-04-17,0.0008021972285956402,0.0009790175023889297,0.001002283650860829,-0.0007103504681257451,0.00103135636697586,-0.006605849885845711,-0.006550341542248465,-0.005206818442656783,-0.0010603437545869676,-0.0015242685592467972,-0.004864455275756931,0.0029470957316295896,0.0014240428949010362,-0.008737792666321666,0.0019896962917133904,0.001973152306341889,0.006654808322574382
2014-04-18,0.0020644217738316826,0.0027234938977315506,0.003028028690404219,0.0019080269317210783,0.0029240751865271045,-0.0022162922414609458,-0.0021766627693686207,-0.0017663895674758857,0.003210045343894792,0.004551812167109464,0.001645949880915186,0.007932029093797935,0.004506905200329125,-0.002992418992134387,0.0019825913290348806,0.0,0.006654808322574382
2014-04-21,0.0021027497513302464,0.000928139197626695,0.002893210236897121,0.0006819555668728563,0.0009997825761457028,0.006254299490520359,0.006678029310552702,-0.0018299765146824853,0.003047330519763635,0.001521319558189975,0.004548494345909799,-0.002838750162816693,0.0042108474573244615,-0.008910302017205702,0.005991214703649595,-0.005622797298467923,0.006617389684316389
2014-04-22,-0.0005437753160298446,-0.0008576850115060439,0.002868883233650537,-0.0006280143714561717,-0.0009485542176262045,-0.006098073081355926,-0.00653082598412029,-0.005286830957904263,0.0010132436632457875,0.0014985170252742007,-0.004451261207305077,0.002798434983410868,0.004284721248694312,-0.00896851639255446,-0.0019550292810170916,0.0010961712630970103,0.006624643476725051
2014-04-23,-0.0005209918587620201,-0.0008101113769866791,0.0009510362815163874,-0.00062312136250007,-0.0008909582464396889,-0.001991874294521161,-0.002186446112823315,-0.005161154887388029,0.001002620817674048,0.004360485530824811,-0.0014355072218441912,0.008283999709548785,0.0014537796967151408,-0.008711895361052935,-0.0018386486034515266,0.0013494257164788363,0.006633582940995047
2014-04-24,0.0015345564323068273,0.002274659960905754,0.0028967978532662367,0.0018040449123900792,0.0025673677506210133,-0.0019358074680407911,-0.006503404553104065,-0.005054103932045519,-0.0010081306449541405,-0.001434927918124508,-0.001396824681603645,-0.0027684472245796178,0.0015107408863421902,-0.002972815943220717,0.005566829191622639,0.0009602943145748693,0.006639953132978545
2014-04-25,0.000492027881604327,0.0006984276836217256,0.0009848878195996176,0.0005647523853153927,-0.000746227622807825,-0.001972350711149523,-0.0022117314289646574,-0.0051969823806256935,-0.0010288399630901466,-0.0014600380916274022,-0.0014379324466077142,-0.002408146754738153,0.0015792793529711305,-0.0030561932943270077,0.0055676099158087425,0.000212240002086255,0.006641362396645342
2014-04-28,0.0005279431317715997,0.002242428826078022,0.000936893269710908,0.0006382318524708415,0.000742739466081701,0.002054483986504478,0.002247747557249408,0.0017472910284104068,0.0009186464318261021,-0.001391070483457325,0.0012878703902949266,-0.0025302283363328438,0.0013652794892704875,-0.00863748781075105,0.00553206849617881,-0.0033188349875716873,0.006619320810758213
2014-04-29,-0.0004936809952375678,-0.0021812658892059545,0.0009482396999076159,-0.0018971677987500999,-0.002107155759308493,-0.006006141417844814,-0.006711099090912299,-0.00517617957356572,-0.000897168607127171,-0.004146686046846745,-0.003752126059857208,-0.0024991622224610223,0.0013825023435466717,-0.008596099837004765,-0.0018242702715087324,0.0011785931294696988,0.006627122296787528
2014-04-30,0.0005068049575484801,0.000732172665131431,0.0029051012881759065,0.0005833991218432641,0.0006999778280151933,-0.0019489155744284612,-0.002258610705215377,-0.00497358723600124,0.0009152050026880492,0.004089058638048915,0.0012715689222500474,0.006964869201267136,0.0014879058919598648,0.0029039797748142675,-0.0017464127330899851,0.000521277157565485,0.006630576864261236
2014-05-01,0.0020292470804647725,0.0008966471379885326,0.0029362938839956046,0.0006458424672502482,0.002593152706287454,-0.0019271749592151433,-0.006049515344663742,-0.0046006930976081346,0.0028679661837068297,0.0014370048181050234,-0.001457517810766788,-0.002633188473740502,0.004415415645690204,-0.002943075367121551,0.004981717285681,-0.00040163382784264197,0.006627913800294438
2014-05-02,0.0009069224881262315,-0.0010230569907050786,-0.0008967678707296219,-0.0008280959379848071,0.000921228512423527,-0.005525175381883536,-0.006435301239215559,-0.005478901284774417,0.0009584405839891102,0.0013348801996649888,-0.0037479379190843557,-0.0028294431664619532,0.0012820886381594606,-0.0031343241587901954,0.0054762110220582545,-0.0007159107037847004,0.006623168805861045
2014-05-05,0.001009728151788826,-0.0010759155026609723,0.0008885335071421878,0.0009371686134482065,-0.0009676714611773765,0.002100796085180196,0.002192392389630233,0.0018561862075498648,0.001022106129200043,-0.004269524566328819,0.001310575250340015,-0.008613288814851953,0.001417270918601316,-0.009051041552741564,0.005679403318704423,-0.0037388259414586882,0.006598405930515032
2014-05-06,0.0009798452280327526,-0.0010733989849436771,0.0026139910844247866,-0.0009192210860991415,-0.0009550186281401289,-0.006107162819946809,0.006263569620070255,0.0018285633445142492,0.002952015838819509,0.001409327915009952,-0.0038724187919998787,0.002811114725405042,0.0043160355891433055,-0.009002900015577131,0.001877129793971897,0.00030695400058802736,0.006600431337612908
2014-05-07,-0.002805063499819721,-0.003105824303875814,-0.0026089553731946337,-0.002656424955279522,0.0009111759700109281,-0.005866538047267829,-0.006189362938172851,-0.005466635807682341,-0.002820011261072355,0.0013597946471710063,-0.003778599046638075,0.0028703496492964403,-0.00436911127515332,-0.008906477860307101,-0.0017897279962995635,0.0019919619420132586,0.006613579145638304
2014-05-08,0.0026831148479082223,0.003002413889599507,0.002711977722592165,0.0026277502323226016,0.0026921570708401768,-0.001893894954805974,-0.0020389497422096513,-0.005420474716733897,0.002764147078179912,0.0040222653538679355,-0.0012415655960069016,-0.0029553139111577653,0.004462794544333719,-0.009075975432575167,0.005418609412740821,0.0006767739174729693,0.0066180550435052145
2014-05-09,-0.000859857381890317,-0.000978462095712782,-0.0009480855047779399,-0.0008573576233553272,-0.0008822348027602751,-0.001966960366960755,-0.0021000518287985688,-0.00573051432387663,-0.0009532116140637565,-0.0013782880169324683,-0.0013012197541230066,-0.002785516135733368,-0.001554971366338762,-0.009230153848994189,0.005451373717903063,0.00041489515539915923,0.006620800842480929
2014-05-12,0.002134011177178359,0.0027460202618376796,0.002944940704377837,0.002083384171003172,0.000858357123196303,-0.001965119658982058,0.005877567878915074,-0.0016676164222082389,0.0027744592775933883,-0.0041062469003795435,0.0014021068454479397,-0.007314088567161182,0.004412565528044969,-0.0086520608411507,0.005117885594681407,-0.004664741646169787,0.006589916517060012
2014-05-13,-0.000733376197807762,-0.0009319563542741316,0.0028655111060302964,-0.0007127540881792948,-0.0008535983063171899,-0.005728698321503979,-0.0057711084446187885,-0.005050613013979294,0.002737889086935756,0.004043825541529527,-0.004034964720300319,0.002484750251688986,0.004393599157300989,-0.008654746377357591,0.0016913704833649164,0.0011919760787268742,0.006597771539909155
2014-05-14,-0.0022309368907201155,-0.0009334571229999127,-0.0028316818281257576,-0.0021446262945508687,-0.0025145839138311877,-0.0055846002695025395,-0.005825809702941024,-0.004970286442396503,-0.0009089109431583114,0.0013133902497107232,-0.0038909671810826094,0.002576569670972696,-0.0014542277739224487,-0.008781988122250542,-0.0016345074075839452,0.0010529133765676349,0.006604718421819062
2014-05-15,0.0007575008720798287,0.0009349948176343342,0.000978013964784451,0.0007249581430720142,0.0008447678787344028,-0.0018236934669777006,-0.0019185507604753548,-0.004925822753817017,0.0009216731281459164,-0.001301920577191149,-0.0012647047689926178,-0.002669189609408169,0.0015091108515985694,-0.008999973089602164,0.0049999244166723114,-0.0001776125004320594,0.006603545341265514
2014-05-16,0.0007802379521199953,0.0009422645234189723,0.0010219345987002284,0.0007358695265707165,0.0008443802400326151,-0.0019064574085223367,-0.001955767439466862,-0.005130321447567429,0.0009688748037093072,0.001351381818003739,-0.0013378282504963542,-0.007601369234539603,0.00159827648669566,-0.003082387708657755,0.005099903076652649,-0.0012355090933020081,0.0065953866009483475
2014-05-19,-0.0008959217376473989,0.0031290477769341475,-0.0009348924835883371,-0.0008224384296096991,-0.000925373738709569,-0.0019313132939655247,-0.002049086621363259,-0.0017616524662321647,-0.0009484012471314641,-0.003950555978518274,-0.0012658701539086325,-0.007570071923411147,-0.0012668381372802995,-0.00891818653137095,0.0053809887837537144,-0.0007312082093125498,0.006590564000122145
2014-05-20,-0.0009656319000988749,-0.001101504789515833,-0.002663305480224559,-0.0008815104097743299,0.0009549686313918157,-0.0019834222245358095,-0.006358984187315378,-0.005491755722135299,-0.0009443760046802299,0.001310616606484613,-0.003619592135655577,-0.002602732110791516,-0.0035749711850245115,-0.00889666906699095,0.001858154243602155,0.00047036752240643903,0.0065936639873821435
2014-05-21,-0.0009801742499691466,-0.001101290119709509,0.0026402724644007808,-0.0008798807807100482,-0.0009441156210662994,-0.005866961965233291,-0.006380314039573451,-0.005289816354599089,-0.0009454787584810395,-0.003880237473352059,-0.003630960479337217,0.007844008654131164,0.0012048156983179978,-0.008737327802729481,-0.0018648993876299643,0.002480642091410261,0.00661002050780586
2014-05-22,0.002981087942965138,0.0032554680763895397,0.002749862856636319,0.002660755000291628,0.0028562238606807417,-0.0019483041829340849,-0.002118600822154364,-0.005145769578182545,0.0028737315547068014,0.0038805908893041934,-0.0012148315380560728,-0.0027070123255224974,0.0038137645872344385,-0.0029743383905862127,0.005728783742868377,-0.0002683480881363007,0.006608246721440049
2014-05-23,-0.0010121906822972086,-0.001094063154129836,-0.000962334804906669,-0.0008785521013492403,-0.0009513483965013456,-0.0020423815264116025,-0.0021724525237480745,-0.0053696925062409005,-0.0010027933272658488,-0.0013470713075690133,-0.0012892083209857883,-0.0025548377524199865,-0.0013537591028958728,-0.009177967782142984,0.0057460717939742,4.6467769163441015e-05,0.006608553791923276
2014-05-26,0.0033963755474727447,0.0033931943794243825,0.002566846728564035,0.0028822548328665187,0.0030743480318821867,0.002118397817311671,0.006784268929163733,-0.001790419543145365,0.003034446881727822,0.001349542391643525,0.001264083897182925,-0.0026554416025402258,0.003615456219887921,-0.0028728862504821804,0.005941432397309832,-0.0001395029066899376,0.006607631879460285
2014-05-27,0.0011446459985797284,-0.0033845485689944347,0.0008380842298836226,0.0009574014177722777,0.0010135259372737872,0.0021138491658970545,0.002282228093517763,0.0017711800258390655,0.0010037217599061594,-0.001360729838454228,0.0012808617172298821,-0.007436981720706429,0.0012172709803663876,-0.008564382214335323,0.005847440161844089,-0.004603222768854191,0.006577215477944547
2014-05-28,-0.0033945221151352616,-0.0033249362129815505,-0.0008418079796438773,-0.0028107394953960003,-0.002985303784716733,-0.006198084879216376,-0.002271362378852931,-0.005221505262493711,-0.000990354245139776,0.0013272083818372242,-0.003831672646272384,0.0025072083114549915,-0.0012310693746700376,-0.008623436421671868,-0.0019231651929916525,0.0010931954484410037,0.006584405659968451
2014-05-29,0.0033759728318088654,0.0032586037257696706,0.0026283213550235326,0.0009404133605348247,0.002962266355771905,-0.0020151588366486783,-0.0022705669805367073,-0.005119625286590944,0.003007713980222501,0.001332355413541145,-0.0012777601608929443,-0.002619263090863468,0.003900558740929103,-0.0029448756920120666,0.00587652145235789,-0.0005285672131344418,0.006580925359018615
2014-05-30,0.003425400491627216,0.0011263318764372697,0.0009089107146402337,0.0009868103897943531,0.0009985676152275932,-0.0021929681330314565,-0.002186773188569535,-0.0018232981536829983,0.0010669834339734337,0.0014187342811730304,-0.004027412587862686,-0.008459225969960227,0.0013942585799072607,-0.0030453612804424053,0.005665515288948357,6.112038362505793e-05,0.006581327587701167
2014-06-02,0.0011471858270189288,0.0034918000289060856,0.0009474850898052535,0.0010573470490568065,0.0010290251969095148,-0.002336864710117853,0.0024147244432088707,-0.005202146343770407,0.0010117502249524656,0.0015190902792224115,0.0014500790442542846,-0.007134787578373792,0.001614196383843371,-0.0031948495973496377,0.005330776252942222,-0.0042636597477738476,0.006553267046178572
2014-06-03,-0.0012695772408267548,-0.0012374665338606742,0.0010777909456324663,0.0011005017285045313,-0.0010653558577562764,-0.0024750181550610814,-0.002476746968877492,-0.0018475223904152501,-0.0030016425419506026,-0.0015638216616713303,-0.0014635029344504539,-0.002142424778841226,-0.0017477714288759924,-0.003201467260387925,0.005279563674550606,0.0014488059475242327,0.00656276145845079
2014-06-04,-0.0037742812505130213,-0.0037080525121391157,-0.0010524927304834694,-0.003206809232846115,-0.0031483646814804596,-0.007110782613897007,-0.007509247926519267,-0.005463495260849523,-0.001001695822622445,0.0015069636126230686,-0.004242459222727574,0.00215250002137229,-0.0017613969343832831,-0.009274004233510498,-0.001792855512221403,0.0024647538014164997,0.006578937049703295
2014-06-05,0.001271127887137025,0.0012471453585243145,0.0010850210034400072,0.0010810391434900844,0.0010600388622652318,-0.0023018551587754253,-0.0024313817312712057,-0.00530524599232283,0.0010133062888325322,0.0014843592050828133,-0.00137181118386697,-0.0022412850532788652,0.0018539017045491127,-0.009458890848345404,0.005535653233475015,0.0003831988206939635,0.006581458090622161
2014-06-06,0.0012906877808065277,0.0012548045382472196,0.001103467940379989,0.0010851623730686374,0.001070717328586112,-0.0023917139303621963,-0.002470190665107117,-0.005533399523547893,0.0010617471200677357,-0.0015408568413884769,-0.0014532810210342209,-0.002080969785944456,0.00196729828691968,-0.0032681740869229775,0.005433159797289016,-0.0002769336069835303,0.0065796354636939135
2014-06-09,0.001219414858590419,0.003527096359538601,0.0008592499363447202,0.0010091112097542372,0.0010108869059635849,0.005997727820871691,0.006539884611209319,0.0016846945024047036,0.002888448324839967,-0.004171307757066987,0.0012902256377263612,-0.006100442800718576,0.0015596384528615969,-0.009143325257915384,0.0054443397863894105,-0.0076337559251932995,0.006529408132487328
2014-06-10,0.0009244437218182159,0.0010187394870111075,-0.0009021234344526294,-0.0008980603129054325,-0.0009190080933266936,-0.005783556821650825,0.002018824283141931,0.0017521571002999817,0.0009116298669616035,0.003934665256543711,-0.0012147460341964372,-0.006854715884218699,0.0013803925330750642,-0.008682998055526924,0.001746477499945376,-0.0005054769639933351,0.006526107667087845
2014-06-11,0.0009618573507006194,-0.001051614572120354,0.0008896089562903555,-0.0009129560562174563,0.0009260713913173968,-0.005832973640030925,-0.006235516701095608,-0.005135732671482771,0.0009195589449332972,0.0012935830283575523,-0.0036263447152994734,0.0023129786776158296,0.001408626337384066,-0.008692169344659285,0.005255352902253078,0.0009990691052827992,0.006532627699635782
2014-06-12,0.0029663987702641167,0.0031683291684091496,0.0027617990212870413,0.002792010935512327,0.0028658730153565794,-0.001959811650038038,-0.006265033303699259,-0.004987401759440465,0.0028314031413569623,0.003976566030696328,0.003612489666921985,-0.002433001651688988,0.004479369544301847,-0.0030134456796896167,0.005425093902317364,-0.00172342525275216,0.006521369204091401
2014-06-13,-0.0010252579257160428,-0.0010780841934228355,-0.0009529313931162931,-0.0009449578931893196,-0.0009737264723720412,-0.0020621520140862077,-0.0064721544507789905,-0.005181051565190323,-0.0009866293955518447,-0.0013920884314471515,-0.0012713530851997175,-0.006516491560448705,-0.0015953738752404565,-0.0031180164688973076,0.005278916313371327,-0.0016367870908019018,0.00651069511116379
2014-06-16,0.001088918833861898,0.0033185792226329757,0.0008874737749782859,0.0009717955300516516,0.0009693117748060986,0.0020724550682082138,0.002260951631155202,-0.001726859296875263,0.0010030774918422497,-0.001410110161624563,0.001268221251293199,-0.0022345564959281956,0.0015586227393798657,-0.009020871470256004,0.005269867255917462,-0.002245513819087109,0.006496075255319809
2014-06-17,0.003348104944054151,0.003346496335091101,0.0008973557777201521,0.0029516306088129404,0.002927323956197789,-0.0061843643283031186,-0.0067827460728854694,-0.00514242900527328,0.002998303984355744,0.004283787558645483,-0.0013085566183909962,-0.002225216873311745,0.001591029146068385,-0.003005760247463792,-0.0017653290049062828,-0.0011972266367207035,0.006488297980989998
2014-06-18,0.0011485399003996239,-0.0011517623176461036,-0.002743482650782008,-0.0010098020123092749,-0.0009810247012458167,-0.0063071547561241925,-0.007026555465466964,-0.00507469819662968,-0.001013329378603247,0.0014404614498390467,-0.004030053145095414,0.002285729061873832,-0.0016028326920627467,-0.009061910917213215,-0.0017538958574338291,0.0009138326716329041,0.006494227199668317
2014-06-19,0.0035241164320314188,0.0034778952712161576,0.0009517919756589193,0.0031202547735961553,0.003057106128346219,0.0021526131122483225,-0.002355150599400783,-0.005023308264671531,0.0031095058348018854,0.0044628548907864945,0.001383099804860105,0.002397965021790512,0.005057837396618063,0.003146333491286914,0.0017993928964923124,-0.00184707130571366,0.006482231898955024
2014-06-20,0.0012150275636650272,0.0011992369864084868,0.0009299338706443508,0.0010818150588526474,0.0010589436666268862,-0.0022219888896839266,-0.002378076083154241,-0.005236929527877122,0.0010764216454399816,0.0015461052627220534,-0.001443152855336541,0.002518430067030979,0.0017714571332143286,-0.009658542604693093,0.0017118104456794998,-0.0005928589328518111,0.006478388849868912
2014-06-23,0.003893553552048403,0.0037120107513821735,0.0030551233675170965,0.0011850066426425288,0.0011371075691123493,0.002346020210316996,0.007229154200146271,0.0017820424521566862,0.0032991306386739422,-0.0048301729089473555,0.001535299948453409,-0.007003305985656257,-0.005566448169928272,-0.009488771208888006,0.005279234778281756,-0.00416298847372067,0.006451419391758627
2014-06-24,-0.0013444509231637317,-0.0013174953180706682,0.0010426370499378916,-0.0012493780565634661,-0.001157076404443982,-0.007006258763194076,-0.007170211667543141,-0.001866747802605768,0.001095312095541482,0.0016327359957918498,-0.0046184281359747,0.002320395754523062,0.0019141342575189479,-0.009377033522375731,-0.001778217558000668,-0.00165955364597327,0.0064407129151853315
2014-06-25,0.0039980864220385635,-0.0013589646290909259,0.0010722123787999947,-0.001266844322983977,0.0033865566053131618,-0.007146916140653249,-0.0073291628973012335,-0.005574152647916823,0.001095237196067598,0.004853295644591882,-0.004608182836520056,0.006969877093704979,0.005622920927970575,-0.009458705496370401,-0.0017724891523567129,-0.0008763902662521514,0.006435068337078739
2014-06-26,0.004005391242539975,0.0040059844248306765,0.0032528616515997517,0.00376402877243808,0.003461853476465534,-0.0024299832469101717,-0.007204343484886628,-0.00548136565907037,0.0033607558508215243,0.005033637173532881,0.0015587340287830298,-0.0024409164244823724,0.0019989553971090195,-0.009749760337094402,0.0054148507510974895,-0.002157233780108852,0.006421186390284683
2014-06-27,-0.0013419521062586035,-0.001352862403859306,-0.0011358309084536832,-0.0012587160773785467,-0.0011623698953561678,-0.0025583141654910093,-0.0024902389397799952,-0.0056785606252623974,-0.0011577746395456758,-0.0017045613121561862,-0.001594872489514788,-0.0022894087876601265,-0.0020753691488387886,-0.00992666652633269,0.005283014408406904,-0.001987533704358349,0.006408424065912025
2014-06-30,0.0039027594177478966,0.003953058039251447,0.003296615628219166,0.003590562356534559,0.0033308452911897392,0.0024440811454548637,-0.00252189996451426,-0.001862002681725091,-0.003222584789202983,-0.0047794789222701676,-0.004307214611121515,-0.0024539610085868714,-0.005755085292576279,-0.009569865637171259,0.005329138190084519,0.0023915884003381975,0.006423750378572509
2014-07-01,0.0013023562356825266,0.0013260582342097017,0.0009031502958909085,0.00117737665458029,0.0010966372945050314,-0.006593039641167528,-0.006929292387270959,-0.005185213610070168,0.0010619457464323644,0.0015018387068229146,-0.003928891752381774,0.0023370022932559325,0.0017603840126435304,-0.00919071811232449,-0.0019098727673041054,-0.0008577114136078949,0.006418240654554639
2014-07-02,0.0014422739629140866,0.0014949589096428999,-0.001104437998138293,0.0013910462836667988,0.001266026476512099,-0.002704381456165033,-0.002961968491787216,0.002242389969055167,0.003781932854653486,0.00500123735163837,0.001422123669721647,-0.002491313325939018,0.0022401493299087027,-0.00881418485088713,-0.0018642778390528115,-0.0037192281048231937,0.006394369753528701
2014-07-03,0.004518882037266617,0.001497164357257756,-0.003056048098851469,0.0013676512450436658,0.0012869192136570715,-0.007832135052786392,-0.008167066650668289,-0.006441346688821461,0.0013425803853778916,0.005371808224759625,-0.0014933228451604673,0.007611903067125686,-0.0026796209232663776,-0.002575344968093772,-0.001841654754875521,-0.0014117741979195765,0.006385342347298711
2014-07-04,0.004409495305592998,0.004380883056804388,-0.001184967103735928,0.00401363959503766,0.00385090032487996,0.002855259368665981,-0.008330369218417311,-0.0063988959692486535,-0.001391428240964858,-0.0017680971063898157,-0.0015250621636504022,0.007268260686514762,0.002884563630442632,0.00825678172987248,0.0020065264879447287,-0.0017433064038379496,0.006374210739093968
2014-07-07,0.004504010302846249,0.004245654734326732,0.0037942755314097154,0.004261092606599058,0.003982796441827683,0.007950703430652519,0.00786931382307871,0.006238263487525651,0.001410912888497673,-0.0018008058150417719,0.0016028283590581562,-0.0025743427316438335,-0.0027633540457383107,-0.00848986787608459,0.005787097496804225,-0.006202975214179288,0.006334671667869413
2014-07-08,0.004572441785394483,0.004326001352588972,0.0012823372955765176,0.004289595209327668,0.003984761824373915,-0.0076060389860898615,-0.007675118454932823,-0.0021394207575114368,0.0014082079542562806,0.0019011970031631033,-0.004735520178655688,-0.002575473440552192,-0.0028133656074381557,-0.00821398262450311,0.001921924214013833,-0.0017658727524823645,0.0063234854437752
2014-07-09,0.004509281000149998,0.0014418659155315669,-0.0012978527437385735,-0.0014098455876739903,-0.0013133579413120143,-0.0025566068252566355,-0.0026211323301913556,-0.006356996380515003,0.0013414482155032666,0.005397879773701386,-0.001568364653843513,0.0026256149639089553,0.0026463759586375433,-0.00820562991443618,0.0018887118125502003,-0.003513101326961189,0.006301270398671654
2014-07-10,0.003913535248420697,0.004009220411597378,-0.0009368841655388619,0.0036108564943491297,0.0032867852499834306,0.006216417224461078,-0.0022782899458709542,0.001872532953268929,0.0034212679329288275,0.00466240065254361,0.003983804794669463,0.007409871976440288,0.005810436462039786,0.003116979732172362,-0.00195006304742632,-0.002516924045985069,0.006285410579684984
2014-07-11,0.0038633187540123687,0.003959045426088176,-0.000988181276501091,0.0036253144775441996,0.003292465645193452,-0.002175953059904289,-0.00708755499772534,-0.002000363784240988,0.0011995779001833197,0.004685536863333993,-0.0013328110985965376,-0.0023717635670363357,0.005998992029190467,-0.003178205880963348,0.001863845663480497,-0.0047808975451310715,0.006255360675674427
2014-07-14,0.0013196393802880403,0.003937229730293348,0.0010355362041637546,0.003748911974022789,0.003336231337429706,0.006160677953007702,0.007262574616650363,0.006258707837348972,0.0011772058357273488,-0.0015534930808186029,0.003772722344651967,-0.0024027796136817936,-0.002100287527107388,0.008356742774296575,0.005470876001894031,-0.008636554976825144,0.006201335909299095
2014-07-15,0.004030647912853827,0.00401863674984106,0.0010503450077851892,0.0037880812663884807,0.0033632977293926144,0.002034711743989163,-0.002423665981189713,-0.0021894690905056202,0.0011782459714748486,0.001625610475396887,0.0012673495329544391,0.0024009837969431362,0.0022385739774314797,0.0026574541808590626,-0.001807659213562933,-0.002293137693415758,0.006187115392175948
2014-07-16,0.0013553711256431636,-0.0013515172870816826,-0.001067485953310311,0.0037582636032173124,-0.0011305536554859262,-0.002081951762864082,-0.0073807442616830535,-0.006544667114951314,-0.001172383422877994,0.004746385020037586,-0.0012773890391023486,-0.0024858497852764034,0.0022677163728029707,-0.007965812362150675,-0.0017385063179278064,-0.004047376193827827,0.006162073808629189
2014-07-17,0.004085756796044361,0.001374640433494395,0.0011023845161684856,0.0038153637616531832,0.003456103341448512,-0.0064461365448206685,-0.00733190166586509,-0.006476457483958102,-0.003580695875678024,-0.0016625634457917218,-0.0038307007403429088,0.0026398682917338537,-0.0023676608033302757,-0.008263899041698976,0.0018048667880294043,-0.00012490296088604475,0.006161304147365293
2014-07-18,0.004057384108997003,0.004108045024952846,-0.0011526201546781139,0.0012704110728569515,0.001180095447370275,0.0022568074017107896,-0.0025331922211434994,-0.00233203758650154,0.0012545900397361233,0.005023193541300464,0.001314475300586685,0.002527739927285304,0.002506035750355732,-0.0028504144177137914,0.0017617924241738413,-0.0028146291430553596,0.006143962361152891
2014-07-21,0.003973760990588443,0.003979714239486361,0.0010576435074556617,0.0038340571477498515,0.0034782306112273536,0.006160555766760419,0.0072998777623969145,0.006677072873921051,0.0036517618233518827,0.0016293149887641857,0.0036544086021374498,0.0025545987773183667,0.002432451837930119,0.002557130277915563,0.00539575875366387,-0.008286291668280418,0.006093051697029441
2014-07-22,0.004061885931553589,0.00403517452554068,0.0031116234495276716,0.003867256606654345,0.0034707420086195198,-0.0020283777632201004,-0.0024069170492650982,0.0023168415877081036,-0.0035870677200862864,-0.0017043555005979952,-0.0036577420202716254,0.007329615488858081,-0.002540177846611755,-0.0024547668494357966,0.005345815755436861,0.004945660662951627,0.00612318586312477
2014-07-23,0.004090638382513134,0.0013543111057884448,0.0010308505223913763,0.0012981901043846095,0.0011749507381759847,-0.0020836236825707895,-0.0024571341583474824,-0.002447704354621088,-0.0011545227747424053,0.0017124953170877097,-0.0012441381933571921,0.007330803498416508,-0.0025204819745888877,-0.00740979799723507,0.0017268669252954506,0.0017998679427722645,0.006134206789067445
2014-07-24,0.004042160710364486,0.004063450044233266,0.0031534764044992697,0.003903142741481457,0.003561642725094592,-0.002106773156111814,-0.007196753326445772,-0.007005693202777504,-0.0011811714607428579,-0.0017621398562900402,-0.0012553104702999634,-0.002560644491520079,-0.002598377245044336,-0.0025332701194013484,0.00535708275536202,-0.0026291917350032786,0.006118078783276828
2014-07-25,0.0013319964158845436,0.0013363186295029812,-0.001113326555518852,-0.001267133291453832,-0.0011739796689921717,-0.002197900445608487,-0.0073294629868792946,-0.006908339930262751,-0.0012279793484462175,-0.0017936938044681792,-0.0012576290308868117,-0.002439659125002024,-0.0026593271348441696,-0.00785710810820431,0.005156334012458008,-0.0020953840128750327,0.0061052590588048395
2014-07-28,0.0040486220812090455,0.003895153480382022,0.002811909473489192,0.0037212569326396583,0.0034236780670622497,0.005786616688155375,0.007079546153641227,0.0022751665186549266,0.0012576069667110396,0.0017658857306687278,0.0035921188814841015,-0.0024730750816286144,0.0026782574314105473,-0.006985448466914881,0.005111650739534411,-0.007542837599157501,0.00605920808122349
2014-07-29,0.004110104966620507,0.003931863706913576,-0.0009467715694112353,0.0012471621612592338,0.0011501974704246605,-0.005685701398045321,-0.00692126033657862,-0.006635675498948277,-0.0037602713784197833,-0.005340611404634738,-0.003604680204827709,0.002475834845747983,-0.00797303334759697,-0.00672669292641918,0.0017020916992500632,0.0012745687844964418,0.006066930958702585
